InvoiceSectionName,Date,MeterCategory,CostInBillingCurrency,MeterSubCategory,MeterName,SubscriptionName,ResourceGroup,ConsumedService,ResourceLocation,ResourceName
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Azure Data Factory v2,0,other,Cloud Read Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,b0a8226774ec273bf32e006723f890d273505f6b35d06baaff711ab8dcd6e9eb,MICROSOFT.DATAFACTORY,westeurope,d61960c59e23ee44aa655cd1b2f74001dd3e1bf0ace62cad6d97aa7528dc3a20
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/29/2022,Load Balancer,0.018599833,Standard,Standard Included LB Rules and Outbound Rules,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/28/2022,Storage,3.64E-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e40106fa70c0afc731ea55e8dc13b3d0e8a432de0851eff261928794efff0f31,Microsoft.Storage,northeurope,279b91b7d2706ffda1309f407f4745bce373082bae9eb09141340f941edd5279
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/28/2022,Virtual Machines,0.026313287,Dv2/DSv2 Series,D11 v2/DS11 v2 Low Priority,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/28/2022,Virtual Machines,2.135968172,Dv3/DSv3 Series,D2 v3/D2s v3,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,6d92c5245f82320655396b607b3ded9bf6a8c4d78af4e04e1bfff9db117b9c77,Microsoft.Compute,westeurope,258eece7ba212514d6a7bbae38b2e4314282d38088ba5ec7e49b4d2a55b62e11
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Storage,0.007176434,Files,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,ea781290f5fa2714e6e18ce55ff04385cb09e12beb4bee80628159801c696564,Microsoft.Storage,westeurope,0cca7f25dad0533d0ba10538ca0838d2fee46d0ef3aaaa61de0087ae1e729e88
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Virtual Network,0.064798503,IP Addresses,Basic IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,f7907197dafc19bd103bfb5e361000f21618abb6bd4849a1e60ac92674877410,Microsoft.Network,westeurope,7d833f58ca778a55999d9964d7f103a2a3684017a8a0b447d106c67bb6011f15
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Load Balancer,7.23E-06,Standard,Standard Data Processed,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Virtual Network,0.003699951,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Storage,0,Bandwidth,Geo-Replication Data transfer,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,08e5dbde23bb7de59bd58ddee13929d76f2b683a059ab6750fa81084fc4cc092,Microsoft.Storage,westeurope,431c3d063b57dc0c74967f6d6abe4d6bcda487cf28fe4f226f72a9397db7a545
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Storage,1.59E-07,General Block Blob,Read Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,660e1e0f19cc2d0dc3c1ad2563ef8005036d06912246ad179cc49593085e524a,Microsoft.Storage,WestUS,a93685d0ad9d72aeb6e4b5528162fb0e67e58e7c2573b8cfadc487fa3bb1c920
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Bandwidth,2.24E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Application Gateway,4.628922179,Standard v2,Standard Fixed Cost,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0cf1ac09bc85e9d68ceb53be2280febadf4476186edf618fc7c0a22c8644653d,Microsoft.Network,westeurope,78ca465b823f50f8562c484e8a65cea800d1045c03591ee4b4c3a1edc99ce9ce
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Virtual Network,0.003699951,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/25/2022,Virtual Network,0.088798812,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,399eb5fbfa4daa8f4657a322bb574dfa76d1267df336ec569c0c6e13096cacd8,Microsoft.Network,northeurope,d05c43f4b564b9b3c968b25b40a40aa9e4a043e3ea623cf7f1b7d731dc185d33
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/25/2022,Storage,0.229982094,Standard SSD Managed Disks,E10 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,46d3e33603d9ba2d99ce366324a081f0e7d205d4b86666777b4ab3e0928a2569,Microsoft.Compute,westeurope,9f951a4dcb6bd4fef42948355af7ed676dc432e82402da37d0454174214ded52
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/25/2022,Azure DevOps,1.148375979,Azure Repos and Boards (Basic),Basic User,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,microsoft.visualstudio,westeurope,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/24/2022,Virtual Network,0.064798503,IP Addresses,Basic IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,cc4e9a0ced21133a950a5711bd23d7321ab678996dff697b1dc119442ceb859f,Microsoft.Network,westeurope,de93cee52aa00a7da6a0e140ab09c3474a908fef01007033c0fd4f59fa09c3cd
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/24/2022,Bandwidth,1.04E-08,other,Standard Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/24/2022,Bandwidth,2.24E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/23/2022,Virtual Network,0.003699951,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/23/2022,Storage,1.22E-05,General Block Blob,Read Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,6b5cff580bfebe0b136904f7ab78c83e3447bc5f195bae1ab35ab6941e6de51e,Microsoft.Storage,westeurope,0a5b583f0529d02cf5d46a67000e817f98c156e2431a468219f2ca26092a7335
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/23/2022,Storage,0.02162486,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,0.518996652,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,d4deb65031932370752fc062f4abf63a707d41928166005fe2724364bd7fcc60,Microsoft.Compute,westeurope,3743cf45f648356036a285f9a4bcc6efaaa1f9d72cb6f16b5e08db01deb7eb8a
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,0.02162486,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,3.78E-06,Tables,Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,75b23fd77cde94fdd7e0d375ed671e582e1366c7452940dfdd6ad284fe492f33,Microsoft.Storage,westeurope,3040ae6ff3c1259d6f34bf75f01af967a8ab134505656e3041aba9306313d28c
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/31/2022,Virtual Network,0.064798503,IP Addresses,Basic IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0691ed6ea676395421f7e9a9e4e085f050478505dd30b20bda426f30c7b78af1,Microsoft.Network,westeurope,be4f3f9d8eee5b00d451df5f9adc4cb7ecc58bd4d8780d044fd646ba12cdcf3d
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/31/2022,Storage,6.69E-06,Tables,GRS Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,be7c2c0d15ac2005814e0e38763fee0ab9bb365a23dbe566011c4dff2ec582d2,Microsoft.Storage,westeurope,13484e0757cf33da5c4c6117515d98c3ccef8e2b212ac219badabe35ea4f02a7
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/31/2022,Bandwidth,4.48E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/31/2022,Azure Database for MySQL,3.695806452,General Purpose - Compute Gen5,vCore,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e51822354ec839f7314c49137f22a51c782400c856e5ded7efd6fbe699695c67,Microsoft.DBforMySQL,westeurope,767f9eb9046edf4202240f22bf4e361fc8f94a0b18e2b86d0f2febad52bb9b1a
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Storage,0.140632906,Standard HDD Managed Disks,S10 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,46d3e33603d9ba2d99ce366324a081f0e7d205d4b86666777b4ab3e0928a2569,Microsoft.Compute,westeurope,2d174981826f04b2c586a690afaf2e1209d0ad65e137f5ee114590a7b71cd3ee
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Virtual Network,0.003699951,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Storage,1.60E-06,Tiered Block Blob,All Other Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,660e1e0f19cc2d0dc3c1ad2563ef8005036d06912246ad179cc49593085e524a,Microsoft.Storage,westeurope,e7ac6c8bd9dc6cf1154b426ef9d22317ab49da974b877a574c3d61306b35d047
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/29/2022,Storage,0.014311927,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,4eb1adb9fe25dce5125504d819b53911c9841740d3467ec737d378f30a1f6b60
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/29/2022,Storage,3.64E-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e40106fa70c0afc731ea55e8dc13b3d0e8a432de0851eff261928794efff0f31,Microsoft.Storage,westeurope,01da3da715a597ca398af9a3385b2a0e8938ee6420711ce8daa9d383cb557da8
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/29/2022,Virtual Network,0.064798503,IP Addresses,Basic IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,026b2d732db74b67caec1994d2817bb3571d12a2b64c41ee2e1ebaa32eafccf0,Microsoft.Network,westeurope,8ae16be027d520d3e45fb873413fd0b0314c9cb19e369bb9b1e99dc1febc6210
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/29/2022,Storage,0.140632906,Standard HDD Managed Disks,S10 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,8223c986ebf749c921c32f38d96a0971860ad2ff90042efbddfac65e324cd158,Microsoft.Compute,westeurope,e432693b33bc17d22e083e5ae488cd32e45dbbcbc28ab75bb6d8ec52179be70d
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/28/2022,Bandwidth,2.98E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/28/2022,Storage,0,Bandwidth,Geo-Replication Data transfer,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,d28e28d1daf70d8988f72f316468c53b7905e6884592fe33296d229ab86a4899,Microsoft.Storage,westeurope,6fbf7cdec9ae9a9dda90dc350af39bc9ad472b53adebc1d8dc008afe7f194c56
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/28/2022,Virtual Network,0.003699951,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Bandwidth,2.98E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Bandwidth,1.49E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Storage,0.02162486,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Bandwidth,1.78E-06,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,be7c2c0d15ac2005814e0e38763fee0ab9bb365a23dbe566011c4dff2ec582d2,Microsoft.Storage,westeurope,13484e0757cf33da5c4c6117515d98c3ccef8e2b212ac219badabe35ea4f02a7
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/27/2022,Service Bus,7.02E-06,other,Standard Messaging Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,332a485c970d0572f053d7d40cb476510906d5872d6efd05400acafd20a2972e,Microsoft.ServiceBus,westeurope,b6408d6c2eea13679285998a8bf94de3d3f01c394a3ef29ceaa691b573a2eb35
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Virtual Network,0.003699951,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/26/2022,Virtual Machines,0.028192244,Dv2/DSv2 Series,D11 v2/DS11 v2 Low Priority,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/24/2022,Storage,0.014311927,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,e2d44481f1736aec9759ff565521ed57e2ebe8c855be197eb7eaef8555055b6b
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/24/2022,Storage,0.02162486,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/23/2022,Storage,0.007176434,Files,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0691ed6ea676395421f7e9a9e4e085f050478505dd30b20bda426f30c7b78af1,Microsoft.Storage,westeurope,37dbf7e43e4eba06ae204ffca7f9d398fd509fe58f6c06d60189f64733425e0b
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/23/2022,Bandwidth,6.79E-06,Inter-Region,Inter Continent Data Transfer Out - NAM or EU To Any,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,b8f471cacc566df0a5d6fd119b10835658eca54501ac98af25d77e6122220787,Microsoft.Storage,westeurope,4c0e002ee645f52693ad46ef7a8f9ee1d0b90e75e2f7d4eec81e5e6bae563c1b
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/23/2022,Storage,1.33E-07,General Block Blob,Read Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,ea781290f5fa2714e6e18ce55ff04385cb09e12beb4bee80628159801c696564,Microsoft.Storage,westeurope,0cca7f25dad0533d0ba10538ca0838d2fee46d0ef3aaaa61de0087ae1e729e88
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Virtual Network,0.064798503,IP Addresses,Basic IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,cc4e9a0ced21133a950a5711bd23d7321ab678996dff697b1dc119442ceb859f,Microsoft.Network,westeurope,4308440ab120cd962d17f5573120492bfcd6f5f0de2a7b54a850d16cdeac10d4
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,0.02162486,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,4.01E-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0691ed6ea676395421f7e9a9e4e085f050478505dd30b20bda426f30c7b78af1,Microsoft.Storage,westeurope,a74c9032547eff12cb98eddec0e98943b43cf9ebbbdbe60fbde2fe748dfa0b83
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,0,Bandwidth,Geo-Replication Data transfer,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.Storage,westeurope,8774e2a2c8aff8fdf75c76b5dc146f25e4b37f113608aa9848de7d04afdbecf8
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/22/2022,Storage,6.69E-06,Tables,GRS Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,be7c2c0d15ac2005814e0e38763fee0ab9bb365a23dbe566011c4dff2ec582d2,Microsoft.Storage,westeurope,13484e0757cf33da5c4c6117515d98c3ccef8e2b212ac219badabe35ea4f02a7
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/31/2022,Bandwidth,1.04E-08,other,Standard Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Load Balancer,0.446395983,Standard,Standard Included LB Rules and Outbound Rules,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,ac70834d879892e37120c4a4b6bded6facd55a014dfb6894436e58c9d18116e3,Microsoft.Network,northeurope,94abcb2d2773df65cda0708afd551ea23131ec18400d7694cd971b016d86e7ae
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Storage,0.02162486,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Storage,3.78E-06,Tables,Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.Storage,westeurope,0f34cd0fdb7b869242ba0d7ca51ffe5db952165e8ab112f703654c84d1cd74b4
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,12/30/2022,Bandwidth,5.97E-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
